topic_id,post_number,raw
6580,1,"The major difference in drinking raw unprocessed and pasteurized milk is in its bacterial count. In the subtropical and developing countries where milking is still a small scale hand-operated task, in the marginal area of farms, the initial bacterial count of raw milk reaches up to 2-3 lacks bacteria/ml. Even though we are boiling milk in the kitchen, the cooling happens at a natural slow speed. In this time the spores (eggs or dormant bacterial cells) again germinate between 55-65°C temperature range. In industrial pasteurization, however, the milk is RAPIDLY COOLED to below 5°C before spores are germinated. this brings down the bacterial population to below 20,000/ml in pasteurized milk and practically ZERO in UHT sterilized milk. 

FSSAI has made regulatory standards for all food products that allow maximum of 20k bacterial cells in milk samples. If any 2 or more samples out of 5 are found above 20k, or even 1 out of 5 is above 50k, the entire batch is compulsorily reprocessed before it reaches the shelf. COURSE, WE CANNOT ACHIEVE THIS EFFECT IN OUR KITCHEN making it safest to drink only pasteurized/ heat-treated milk.

Ashish Sahuji,
B.Tech (Dairy Technology) Student

> This article by Ashish Sahuji is licensed under a [Creative Commons Attribution-ShareAlike 4.0 International License](http://creativecommons.org/licenses/by-sa/4.0/).
> Based on a work at [www.profdumbledairy.com](https://www.profdumbledairy.com/)."
13650,1,Is fermentation quality parameter or food safety parameter?
11313,1,Hi there! Can anyone guide me on this topic?
1098,1,How to maintain TSS ( *Total soluble solid* ) of aonla nectar while we use STEVIA instead of table sugar.
1079,1,"Send me also 
Contact.vkushwaha@gmail.com  my mail I'd"
15391,1,"Dear All,

I am looking for suppliers of cream liqueur base which is alcohol stable. Preferably from India or Africa. Thanks."
3298,1,"Hello :slight_smile: 

Our forum’s android app is ready to use now. Please download it from Google Play by below link.

Please do not forget leaving a 5 stars comment :slightly_smiling_face::slightly_smiling_face:

[Food Science and Technology Desk Android App](https://play.google.com/store/apps/details?id=food.science.technology)"
8983,1,Is there a recepie for making whipped cream powder using laboratory spray dryer? 💙
2717,1,"<!-- @page { margin: 0.79in } P { margin-bottom: 0.08in } -->

Inulin belongs to the class of carbohydrates and is known as fructants. Oligofructose is obtained by enzymatic hydrolysis of inulin. Inulin is used in the food industry because of its functional properties, low calorie value, dietary fiber and prebiotic effects. Stimulates the development of bifidobacteria in the intestines. In addition, it reduces the risk of diabetes, heart disease and cancer.
<script async src=""https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-7453434486769551""
     crossorigin=""anonymous""></script>
<ins class=""adsbygoogle""
     style=""display:inline-block;width:400px;height:200px""
     data-ad-client=""ca-pub-7453434486769551""
     data-ad-slot=""2970334803""></ins>
<script>
     (adsbygoogle = window.adsbygoogle || []).push({});
</script>
Industrially, inulin is produced from chicory and is found in the roots and tubers of plants such as inulin, dahlias, asparagus, onions, artichokes, dandelions and locusts (Crow, 2005).

Inulin is colorless and odorless. Slightly sweet when dissolved in water. Depending on the degree of polymerization (DP) it is classified as both soluble and insoluble fiber. Most plants, especially dicotyledons, are carbohydrate stores. In the food industry, chicory (Cichorium intybus) and ground diamond (Helianthus tuberosus) are widely used, but are also available in garlic, asparagus, onions, leeks and bananas (Rocha et al., 2006).

Inulin replaces starch alone as a replacement polysaccharide in the roots and tubers of said plants, or in some plants with starch, and between 40 and 45 percent inulin are reported in the endive roots and locus. It is a white, tasteless, odorless powder that is reported to be gelatinised when heated in water, which is colloidally soluble inulin. It is reported that inulin, which is insoluble in alcohol and ether, dyed yellow with iodine, has a low reducing power, is resistant to alkalis such as starch and glycogen, can be hydrolyzed to D-fructose with various acids and is resistant to amylase enzyme (Kelly, 2008).

Inulin is used as a fat substitute in dairy products due to its interaction with whey protein and casein. Long chain and high molecular weight inulin are more preferred as oil substitutes. The chain length reduces solubility and makes the inulin mixed with water and milk take the form of microcrystals, creating a creamy feeling in the mouth.

Today, as a result of the indirect effects of human nutrition and health, it has started to be used as an ingredient in many industries (confectionery industry, chocolate industry, lacquer industry, cheese industry (especially in low fat cheese production) and salad dressing industry).

<!-- @page { margin: 0.79in } P { margin-bottom: 0.08in } -->

    **RESOURCES**

    Crow, D. 2005. Inulin-A comprehensive Scientific Review.

    Kelly,GND, 2008. Inulin-Type Prebiotics – A Review: Part 1. Alternative Medicine Review Volume 13, Number 4. 315-329.

    Rocha,J.R.,Catana, R., Ferreira, B. S.,Cabral, J. M.S., &Fernandes, P. (2006). Design and characterisation of an enzyme system for inulin hydrolysis. *Food Chemistry* , 95,77-82."
2365,1,"Hello friends I have a question for you if you have idea then please let me know
What is the doase of  
sodium carboxy methyle cellulose
Potassium carbonate
Sodium bicarbonate 
Sodium tripoly phosphate 
In kansui solution which is used in noodles industry to make the dough."
10624,1,Category that topics related with food ragulations.
10637,1,"How to preserve ginger, garlic, coriender leaves, coconut paste for at least 6months or more? Natural preservatives preferred."
14593,1,https://feople.io/t/support-this-community-by-sharing-it-with-your-colleagues/10545
2511,1,"Bread is formed by mixing, kneading and baking flour, water, yeast and salt as the main ingredients. The source of flour, which is one of the basic components of bread, is wheat. There are different wheats according to usage type. For example; Triticum aestivum vulgare has gluten quality suitable for fermented bread making. Triticum durum, durum wheats, gluten quality is low. Triticum durum compactum is the wheat used in bread making with high gluten quality.

Wheat quality is determined by many variables: physical properties of the grain, starch content, and protein content and structure. Among the quality characteristics, the protein storage property of the seed is the most important for bread quality (Dowell et al., 2008).

According to the Turkish Food Codex Communiqué on Wheat Flour;

- Wheat flour does not contain foreign taste and odor.

- There is no flammable substance in the flour.

- Wheat flour has its own color and appearance.

The whole wheat grain contains about 12% water, 71.2% carbohydrate, 11% protein, 1.7% fat, 2.2% cellulose and 1.9% mineral. Wheat with a protein content of more than 13% is rich in glutence and wheat with protein content of less than 11% is called glutence poor (Vural N., 1992).

Since α-amylase enzyme content is insufficient in wheat in our country, α-amylase addition is used in bread making. α-amylase converts starch to sugar, thus reducing the fermentation time of the dough. This sugar from starch is used by yeast and carbon dioxide gas is released. Carbon dioxide gas expands with the temperature in the dough supplied to the oven for baking and contributes to the bread making of bread with smooth internal structure, more volume and easily digestible quality. Another additive to the good volume of bread is vitamin C. Vitamin C increases the quality of the proteins in the flour and contributes to the quality of bread production and also increases the nutritional value of bread. Adulterations in bread making:

- Bleaching of raw flour,

- Addition of undesirable additives (cysteine, DATEM, soy flour ..),

- Use of glucose oxidase enzyme instead of vitamin C,

-Using wheat with GDO (hexaploid).

> -Bryan G.J., Dixon R., Gale M.D., Wiseman G., A PCR-based Method fort he Detection of Hexaploid Bread Wheat Adulteration of Durum Wheat and Pasta, Volume 28, Issue 2, September 1998, pages 135-145
> 
> -Bonfil D.J., Posner E.S., Can bread wheat quality be determined by gluten index?, Volume 56, Issue 2, September 2012, pages 115-118
> 
> -Türk Gıda Kodeksi Buğday Unu Tebliği, Tebliğ No:2013/9, Sayı:28606, Resmi Gazete, 2 Nisan 2013 Salı
> 
> -Vural N., Besin Analizleri, 1992, Ankara Üniversitesi, Eczacılık Fakültesi, Yayın No :69
> 
> -Aydın Ç., Özel F., Gıda Analizler
> 
> -Querci M., JerminiM., Eeede G.U., 2006, Gıda Örneklerinde Genetiği Değiştirilmiş Organizma Analizleri, Kurs Elkitabı, Çeviri 2010"
